Date,Open,High,Low,Close,Adj Close,Volume,Date,bar_num,atr,capital,signal,return,stop_loss,return_dollar,cum_return,cum_return_dollar,ret
2022-09-26 12:10:00-04:00,366.1199951171875,366.3500061035156,365.9599914550781,366.1099853515625,366.1099853515625,438528,2022-09-26 12:10:00-04:00,-7.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:15:00-04:00,366.1199951171875,366.4800109863281,365.9200134277344,366.19000244140625,366.19000244140625,577726,2022-09-26 12:15:00-04:00,-7.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:20:00-04:00,366.20001220703125,366.20001220703125,365.04998779296875,365.05499267578125,365.05499267578125,741086,2022-09-26 12:20:00-04:00,-8.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:25:00-04:00,365.05499267578125,365.1000061035156,364.4100036621094,364.6650085449219,364.6650085449219,880015,2022-09-26 12:25:00-04:00,-9.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:30:00-04:00,364.6700134277344,364.7900085449219,364.05499267578125,364.1122131347656,364.1122131347656,1066787,2022-09-26 12:30:00-04:00,-10.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:35:00-04:00,364.1090087890625,364.6600036621094,364.05999755859375,364.2300109863281,364.2300109863281,1188853,2022-09-26 12:35:00-04:00,-10.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:40:00-04:00,364.2149963378906,364.39459228515625,363.8900146484375,364.04998779296875,364.04998779296875,550283,2022-09-26 12:40:00-04:00,-10.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:45:00-04:00,364.04998779296875,364.9700012207031,363.9800109863281,364.7149963378906,364.7149963378906,954055,2022-09-26 12:45:00-04:00,-10.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:50:00-04:00,364.7099914550781,365.32000732421875,364.69000244140625,365.2300109863281,365.2300109863281,692277,2022-09-26 12:50:00-04:00,-10.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 12:55:00-04:00,365.2300109863281,365.9100036621094,365.2300109863281,365.57000732421875,365.57000732421875,801807,2022-09-26 12:55:00-04:00,1.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:00:00-04:00,365.57000732421875,365.5899963378906,364.6099853515625,364.6400146484375,364.6400146484375,1075181,2022-09-26 13:00:00-04:00,1.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:05:00-04:00,364.6400146484375,364.80999755859375,364.2300109863281,364.409912109375,364.409912109375,644190,2022-09-26 13:05:00-04:00,-1.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:10:00-04:00,364.3800048828125,364.42999267578125,363.57000732421875,363.614990234375,363.614990234375,690549,2022-09-26 13:10:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:15:00-04:00,363.6099853515625,364.1199951171875,363.55499267578125,363.8500061035156,363.8500061035156,684497,2022-09-26 13:15:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:20:00-04:00,363.8299865722656,364.1600036621094,363.42999267578125,363.5199890136719,363.5199890136719,593473,2022-09-26 13:20:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:25:00-04:00,363.5389099121094,363.7799987792969,363.0299072265625,363.6700134277344,363.6700134277344,980833,2022-09-26 13:25:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:30:00-04:00,363.6700134277344,364.3999938964844,363.6199951171875,363.8450012207031,363.8450012207031,1150251,2022-09-26 13:30:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:35:00-04:00,363.8301086425781,364.29998779296875,363.7900085449219,363.9800109863281,363.9800109863281,401140,2022-09-26 13:35:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:40:00-04:00,363.989990234375,364.125,363.5,363.67999267578125,363.67999267578125,467523,2022-09-26 13:40:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:45:00-04:00,363.67999267578125,364.3699951171875,363.6499938964844,364.0150146484375,364.0150146484375,756963,2022-09-26 13:45:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:50:00-04:00,364.0299987792969,364.7200012207031,363.95001220703125,364.3699951171875,364.3699951171875,873619,2022-09-26 13:50:00-04:00,-2.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 13:55:00-04:00,364.3299865722656,364.3299865722656,363.17999267578125,363.30999755859375,363.30999755859375,613717,2022-09-26 13:55:00-04:00,-3.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 14:00:00-04:00,363.30999755859375,364.8800048828125,363.1618957519531,364.8500061035156,364.8500061035156,990971,2022-09-26 14:00:00-04:00,1.0,,512.8311157226562,,0.0,,0.0,0.256622314453125,12.83111572265625,0.0
2022-09-26 14:05:00-04:00,364.80999755859375,365.2200012207031,364.6000061035156,365.1205139160156,365.1205139160156,708863,2022-09-26 14:05:00-04:00,2.0,,610.8047485351562,Sell,1.95947265625,0.0,97.9736328125,2.216094970703125,110.80474853515625,0.19104463401063398
2022-09-26 14:10:00-04:00,365.06500244140625,365.1199951171875,364.75,364.93499755859375,364.93499755859375,701660,2022-09-26 14:10:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:15:00-04:00,364.9200134277344,365.14990234375,364.69000244140625,364.8599853515625,364.8599853515625,862929,2022-09-26 14:15:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:20:00-04:00,364.8299865722656,365.07000732421875,364.4800109863281,364.6000061035156,364.6000061035156,446214,2022-09-26 14:20:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:25:00-04:00,364.4198913574219,364.53851318359375,363.79998779296875,363.8190002441406,363.8190002441406,651290,2022-09-26 14:25:00-04:00,-1.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:30:00-04:00,363.79998779296875,364.44000244140625,363.75,364.2099914550781,364.2099914550781,573684,2022-09-26 14:30:00-04:00,-1.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:35:00-04:00,364.17999267578125,364.25,363.4800109863281,363.8900146484375,363.8900146484375,661470,2022-09-26 14:35:00-04:00,-1.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:40:00-04:00,363.8999938964844,364.1499938964844,363.5899963378906,364.05999755859375,364.05999755859375,703326,2022-09-26 14:40:00-04:00,-1.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:45:00-04:00,364.04998779296875,365.739990234375,363.8900146484375,365.6300964355469,365.6300964355469,1485504,2022-09-26 14:45:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:50:00-04:00,365.6400146484375,365.92999267578125,365.1000061035156,365.82000732421875,365.82000732421875,1308146,2022-09-26 14:50:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 14:55:00-04:00,365.81500244140625,365.92999267578125,365.42999267578125,365.5296936035156,365.5296936035156,655595,2022-09-26 14:55:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:00:00-04:00,365.5199890136719,366.220703125,365.5150146484375,365.809814453125,365.809814453125,1151197,2022-09-26 15:00:00-04:00,2.0,,610.8047485351562,,0.0,0.0,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:05:00-04:00,365.79998779296875,366.20001220703125,365.2699890136719,366.1700134277344,366.1700134277344,1145361,2022-09-26 15:05:00-04:00,3.0,,610.8047485351562,Buy Call,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:10:00-04:00,366.1700134277344,366.2300109863281,365.489990234375,365.5780029296875,365.5780029296875,944630,2022-09-26 15:10:00-04:00,3.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:15:00-04:00,365.4941101074219,366.1499938964844,364.80999755859375,365.7099914550781,365.7099914550781,1383001,2022-09-26 15:15:00-04:00,3.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:20:00-04:00,365.7300109863281,365.989990234375,365.0,365.25,365.25,1503821,2022-09-26 15:20:00-04:00,3.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:25:00-04:00,365.25,365.6199951171875,364.9800109863281,365.4599914550781,365.4599914550781,1116695,2022-09-26 15:25:00-04:00,3.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:30:00-04:00,365.4599914550781,365.4700012207031,364.70001220703125,365.0799865722656,365.0799865722656,1009916,2022-09-26 15:30:00-04:00,3.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:35:00-04:00,365.45001220703125,365.8399963378906,364.75,364.95208740234375,364.95208740234375,1449060,2022-09-26 15:35:00-04:00,-1.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:40:00-04:00,365.510009765625,365.6000061035156,364.55999755859375,365.30999755859375,365.30999755859375,1022314,2022-09-26 15:40:00-04:00,-1.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:45:00-04:00,365.2900085449219,365.989990234375,365.07000732421875,365.7900085449219,365.7900085449219,1830398,2022-09-26 15:45:00-04:00,-1.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:50:00-04:00,365.7900085449219,366.8599853515625,364.9599914550781,366.1300048828125,366.1300048828125,3692064,2022-09-26 15:50:00-04:00,1.0,,610.8047485351562,,0.0,,0.0,2.216094970703125,110.80474853515625,0.0
2022-09-26 15:55:00-04:00,366.1300048828125,366.1300048828125,363.94000244140625,364.30999755859375,364.30999755859375,6053225,2022-09-26 15:55:00-04:00,-2.0,,517.803955078125,Sell,-1.860015869140625,0.0,-93.00079345703125,0.3560791015625,17.803955078125,-0.15225944736033492
2022-09-27 09:30:00-04:00,368.0199890136719,369.218994140625,367.6099853515625,369.18109130859375,369.18109130859375,5840468,2022-09-27 09:30:00-04:00,8.0,,517.803955078125,Buy Call,0.0,,0.0,0.3560791015625,17.803955078125,0.0
2022-09-27 09:35:00-04:00,369.197998046875,369.8500061035156,369.04998779296875,369.82000732421875,369.82000732421875,1674514,2022-09-27 09:35:00-04:00,9.0,,517.803955078125,,0.0,,0.0,0.3560791015625,17.803955078125,0.0
2022-09-27 09:40:00-04:00,370.3699951171875,370.3900146484375,369.45001220703125,369.67999267578125,369.67999267578125,1768683,2022-09-27 09:40:00-04:00,9.0,,517.803955078125,,0.0,,0.0,0.3560791015625,17.803955078125,0.0
2022-09-27 09:45:00-04:00,369.69000244140625,369.7699890136719,368.2099914550781,368.3077087402344,368.3077087402344,1708513,2022-09-27 09:45:00-04:00,-1.0,,517.803955078125,,0.0,,0.0,0.3560791015625,17.803955078125,0.0
2022-09-27 09:50:00-04:00,368.2900085449219,369.1000061035156,367.760009765625,368.80999755859375,368.80999755859375,1480347,2022-09-27 09:50:00-04:00,-1.0,,517.803955078125,,0.0,,0.0,0.3560791015625,17.803955078125,0.0
2022-09-27 09:55:00-04:00,368.8349914550781,368.8500061035156,368.05999755859375,368.4440002441406,368.4440002441406,1112600,2022-09-27 09:55:00-04:00,-1.0,,517.803955078125,,0.0,,0.0,0.3560791015625,17.803955078125,0.0
2022-09-27 10:00:00-04:00,368.45001220703125,368.6000061035156,366.3399963378906,366.9700012207031,366.9700012207031,2109851,2022-09-27 10:00:00-04:00,-4.0,,407.24945068359375,Sell,-2.211090087890625,0.0,-110.55450439453125,-1.855010986328125,-92.75054931640625,-0.21350648891403512
2022-09-27 10:05:00-04:00,366.9700012207031,367.1499938964844,365.8800048828125,366.2300109863281,366.2300109863281,1671871,2022-09-27 10:05:00-04:00,-5.0,,407.24945068359375,Buy Put,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:10:00-04:00,366.2398986816406,367.1499938964844,366.0899963378906,367.05999755859375,367.05999755859375,1745657,2022-09-27 10:10:00-04:00,-5.0,,407.24945068359375,,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:15:00-04:00,367.04998779296875,367.3999938964844,366.5,367.0899963378906,367.0899963378906,1470081,2022-09-27 10:15:00-04:00,-5.0,,407.24945068359375,,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:20:00-04:00,367.0899963378906,368.0199890136719,366.8800964355469,367.6600036621094,367.6600036621094,1357078,2022-09-27 10:20:00-04:00,1.0,,407.24945068359375,,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:25:00-04:00,367.6600036621094,368.1700134277344,366.760009765625,366.79998779296875,366.79998779296875,1001036,2022-09-27 10:25:00-04:00,1.0,,407.24945068359375,,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:30:00-04:00,366.79998779296875,368.1388854980469,366.79998779296875,367.6401062011719,367.6401062011719,1056969,2022-09-27 10:30:00-04:00,1.0,,407.24945068359375,,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:35:00-04:00,367.6401062011719,368.5199890136719,367.4100036621094,367.5819091796875,367.5819091796875,1177528,2022-09-27 10:35:00-04:00,1.0,,407.24945068359375,,0.0,,0.0,-1.855010986328125,-92.75054931640625,0.0
2022-09-27 10:40:00-04:00,367.55999755859375,368.7099914550781,367.3399963378906,368.6199951171875,368.6199951171875,1241724,2022-09-27 10:40:00-04:00,3.0,,287.750244140625,Sell,-2.389984130859375,0.0,-119.49920654296875,-4.2449951171875,-212.249755859375,-0.29343000056201873
2022-09-27 10:45:00-04:00,368.6199951171875,368.9599914550781,368.25,368.80999755859375,368.80999755859375,981021,2022-09-27 10:45:00-04:00,3.0,,287.750244140625,Buy Call,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 10:50:00-04:00,368.80999755859375,368.9200134277344,368.1700134277344,368.2300109863281,368.2300109863281,671808,2022-09-27 10:50:00-04:00,3.0,,287.750244140625,,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 10:55:00-04:00,368.20001220703125,368.54998779296875,368.1099853515625,368.2550048828125,368.2550048828125,892915,2022-09-27 10:55:00-04:00,3.0,,287.750244140625,,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 11:00:00-04:00,368.29998779296875,368.5400085449219,367.3800048828125,367.4700012207031,367.4700012207031,1122493,2022-09-27 11:00:00-04:00,-1.0,,287.750244140625,,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 11:05:00-04:00,367.4599914550781,368.45001220703125,367.3110046386719,368.42999267578125,368.42999267578125,888973,2022-09-27 11:05:00-04:00,-1.0,,287.750244140625,,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 11:10:00-04:00,368.4599914550781,368.5400085449219,367.32000732421875,367.3900146484375,367.3900146484375,732081,2022-09-27 11:10:00-04:00,-1.0,,287.750244140625,,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 11:15:00-04:00,367.3800048828125,367.6000061035156,366.989990234375,367.0950012207031,367.0950012207031,768182,2022-09-27 11:15:00-04:00,-1.0,,287.750244140625,,0.0,,0.0,-4.2449951171875,-212.249755859375,0.0
2022-09-27 11:20:00-04:00,367.0799865722656,367.2300109863281,365.9800109863281,366.0700988769531,366.0700988769531,947059,2022-09-27 11:20:00-04:00,-3.0,,150.75531005859375,Sell,-2.739898681640625,0.0,-136.99493408203125,-6.984893798828125,-349.24468994140625,-0.47608972319440024
2022-09-27 11:25:00-04:00,366.0849914550781,366.25,364.80999755859375,365.04998779296875,365.04998779296875,1436988,2022-09-27 11:25:00-04:00,-5.0,,150.75531005859375,Buy Put,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 11:30:00-04:00,365.17999267578125,365.8800048828125,364.92999267578125,365.7200012207031,365.7200012207031,1339094,2022-09-27 11:30:00-04:00,-5.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 11:35:00-04:00,365.6099853515625,365.9100036621094,365.2748107910156,365.62109375,365.62109375,947496,2022-09-27 11:35:00-04:00,-5.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 11:40:00-04:00,365.6211853027344,365.8900146484375,365.35009765625,365.44000244140625,365.44000244140625,734008,2022-09-27 11:40:00-04:00,-5.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 11:45:00-04:00,365.44000244140625,365.7200012207031,365.0,365.19000244140625,365.19000244140625,1096085,2022-09-27 11:45:00-04:00,-5.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 11:50:00-04:00,365.1899108886719,365.5150146484375,364.2699890136719,364.3699951171875,364.3699951171875,1042984,2022-09-27 11:50:00-04:00,-7.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 11:55:00-04:00,364.3699951171875,364.6593017578125,364.0155029296875,364.06500244140625,364.06500244140625,1250485,2022-09-27 11:55:00-04:00,-7.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 12:00:00-04:00,364.07000732421875,364.1700134277344,363.3900146484375,364.04998779296875,364.04998779296875,1341887,2022-09-27 12:00:00-04:00,-7.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 12:05:00-04:00,364.04998779296875,364.05999755859375,363.1099853515625,363.2200012207031,363.2200012207031,1023197,2022-09-27 12:05:00-04:00,-9.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 12:10:00-04:00,363.2099914550781,363.2900085449219,361.9599914550781,362.5799865722656,362.5799865722656,2077424,2022-09-27 12:10:00-04:00,-10.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 12:15:00-04:00,362.55999755859375,362.6000061035156,361.19000244140625,361.2799987792969,361.2799987792969,1493789,2022-09-27 12:15:00-04:00,-13.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 12:20:00-04:00,361.25,361.8800048828125,361.19500732421875,361.69000244140625,361.69000244140625,1335969,2022-09-27 12:20:00-04:00,-13.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
2022-09-27 12:25:00-04:00,361.7699890136719,362.6400146484375,361.6700134277344,362.19000244140625,362.19000244140625,1405755,2022-09-27 12:25:00-04:00,-13.0,,150.75531005859375,,0.0,,0.0,-6.984893798828125,-349.24468994140625,0.0
