Datetime,Open,High,Low,Close,Volume,hours,adx,di_plus,di_minus,ema_9,ema_21,signal,return,cum_return,return_dollar
2005-01-03 11:20:00,86.4093,86.4594,86.3305,86.4307,488900,intraday,0.0,33.32689800786133,16.361478901022622,86.46928882992177,86.62440012411916,,0.0,0.0,0.0
2005-01-03 11:25:00,86.4379,86.4665,86.4164,86.4522,212200,intraday,0.0,32.383130815980884,16.299466458054738,86.46587106393741,86.60874556738106,,0.0,0.0,0.0
2005-01-03 11:30:00,86.4522,86.5095,86.4307,86.5024,359400,intraday,0.0,30.900905051251325,18.051100332229964,86.47317685114993,86.59907778852823,,0.0,0.0,0.0
2005-01-03 11:35:00,86.5024,86.5382,86.4379,86.4952,303100,intraday,0.0,29.07659571479368,18.67471584869315,86.47758148091995,86.58963435320749,,0.0,0.0,0.0
2005-01-03 11:40:00,86.4952,87.061,86.4952,86.5597,454900,intraday,0.0,21.401052683920913,38.13650848023742,86.49400518473597,86.58691304837043,Buy Put,0.0,0.0,0.0
2005-01-03 11:45:00,86.5597,86.5883,86.5525,86.5668,374700,intraday,34.956375264452994,21.022903629162872,37.46264982260191,86.50856414778877,86.58508458942767,,0.0,0.0,0.0
2005-01-03 11:50:00,86.5597,86.5883,86.5382,86.5811,421300,intraday,34.34988407646114,21.21796526645776,36.490905731217296,86.52307131823102,86.58472235402516,,0.0,0.0,0.0
2005-01-03 11:55:00,86.5811,86.5811,86.531,86.5382,218100,intraday,33.724308080784304,21.03190461999449,35.49925810623868,86.52609705458482,86.58049304911378,,0.0,0.0,0.0
2005-01-03 12:00:00,86.5382,86.5453,86.4737,86.4737,328100,intraday,32.64195397280133,23.400336202629358,34.074118712565,86.51561764366787,86.57078459010344,,0.0,0.0,0.0
2005-01-03 12:05:00,86.4737,86.5167,86.4522,86.5095,270400,intraday,31.449832120022247,23.772690638219274,32.7967953554243,86.5143941149343,86.56521326373041,,0.0,0.0,0.0
2005-01-03 12:10:00,86.5024,86.531,86.4952,86.5024,96900,intraday,30.43636698144432,23.251689429919143,32.95343610624951,86.51199529194744,86.55950296702764,,0.0,0.0,0.0
2005-01-03 12:15:00,86.5024,86.5095,86.4021,86.4021,169900,intraday,28.670676900276565,27.446140518118423,30.77443983840868,86.49001623355797,86.54519360638876,,0.0,0.0,0.0
2005-01-03 12:20:00,86.4093,86.4236,86.3734,86.3734,192200,intraday,26.79211216997893,28.403653040924315,29.78312818766378,86.46669298684638,86.52957600580797,,0.0,0.0,0.0
2005-01-03 12:25:00,86.3734,86.4164,86.3591,86.3878,190600,intraday,24.925621825534193,28.27235210479629,28.648741325415333,86.4509143894771,86.51668727800724,,0.0,0.0,0.0
2005-01-03 12:30:00,86.3949,86.4164,86.3663,86.3734,278900,intraday,23.192452219978367,27.293498222400704,27.656855982159005,86.43541151158169,86.50366116182477,,0.0,0.0,0.0
2005-01-03 12:35:00,86.3734,86.3878,86.352,86.3806,377300,intraday,21.625223240306468,27.621804164477552,26.939112600592303,86.42444920926536,86.49247378347707,,0.0,0.0,0.0
2005-01-03 12:40:00,86.3734,86.4093,86.3663,86.4021,222200,intraday,20.20703294251663,26.72468707602257,27.688097570500624,86.4199793674123,86.48425798497915,,0.0,0.0,0.0
2005-01-03 12:45:00,86.4021,87.0323,86.3949,86.4379,309700,intraday,22.27358674536482,17.599722397259704,51.607129253482796,86.42356349392985,86.48004362270832,,0.0,0.0,0.0
2005-01-03 12:50:00,86.4379,86.4522,86.4164,86.4307,317200,intraday,24.19252956229528,17.24359769740756,50.562875656705096,86.42499079514388,86.47555783882575,,0.0,0.0,0.0
2005-01-03 12:55:00,86.4379,86.4952,86.4307,86.4379,79900,intraday,26.10942727423738,16.592177766798095,51.17123654556014,86.42757263611512,86.47213439893251,,0.0,0.0,0.0
2005-01-03 13:00:00,86.4307,86.4379,86.4021,86.4021,205600,intraday,27.609665884036676,17.98989836866939,50.041260095155614,86.42247810889211,86.46576763539319,,0.0,0.0,0.0
2005-01-03 13:05:00,86.4021,86.4093,86.309,86.3161,484700,intraday,28.12711099149709,22.66422444619048,46.91545426872179,86.4012024871137,86.45216148672108,,0.0,0.0,0.0
2005-01-03 13:10:00,86.3161,86.3734,86.3161,86.352,278800,intraday,28.607595734138904,21.82546832444285,45.17921023505154,86.39136198969095,86.44305589701916,,0.0,0.0,0.0
2005-01-03 13:15:00,86.352,86.4021,86.3448,86.3878,164100,intraday,29.18838104185576,20.98895967283501,45.367321942854076,86.39064959175278,86.43803263365378,,0.0,0.0,0.0
2005-01-03 13:20:00,86.3949,86.4379,86.2445,86.2589,287700,intraday,28.768648637047395,24.76399891543326,39.81987352129225,86.36429967340221,86.42174784877615,,0.0,0.0,0.0
2005-01-03 13:25:00,86.2445,86.309,86.1299,86.1729,1123800,intraday,27.429428190445766,29.027218177170404,35.49173493405647,86.32601973872178,86.39912531706922,,0.0,0.0,0.0
2005-01-03 13:30:00,86.1801,86.2302,86.1586,86.1872,673800,intraday,26.185866347172826,27.729599753407907,33.90512994626097,86.29825579097744,86.37985937915383,,0.0,0.0,0.0
2005-01-03 13:35:00,86.1944,86.2589,86.1872,86.2445,180800,intraday,25.226249947519943,26.454254052442717,34.18672942432644,86.28750463278196,86.36755398104893,,0.0,0.0,0.0
2005-01-03 13:40:00,86.2445,86.2589,86.2159,86.2159,263700,intraday,24.33517757641369,25.691119130629904,33.20053313867232,86.27318370622558,86.35376725549902,,0.0,0.0,0.0
2005-01-03 13:45:00,86.2159,86.2302,86.1872,86.2159,288600,intraday,23.233838398194127,26.928061532036274,32.200190161309514,86.26172696498048,86.34123386863547,,0.0,0.0,0.0
2005-01-03 13:50:00,86.2159,86.2803,86.2016,86.2589,177000,intraday,22.60214964517012,25.41851992178165,33.963744004401995,86.26116157198439,86.33374897148678,,0.0,0.0,0.0
2005-01-03 13:55:00,86.2589,86.2589,86.1514,86.1729,401300,intraday,21.517993351042453,27.03958247975347,31.37635954125104,86.2435092575875,86.31912633771526,,0.0,0.0,0.0
2005-01-03 14:00:00,86.1801,86.2875,86.1657,86.223,793900,intraday,20.749451452411787,24.7399049520236,30.704880504285292,86.23940740607001,86.31038757974113,,0.0,0.0,0.0
2005-01-03 14:05:00,86.2159,86.2374,86.1586,86.2016,256500,intraday,19.960350295564467,23.859967845274948,28.987220711110567,86.23184592485602,86.30049779976466,,0.0,0.0,0.0
2005-01-03 14:10:00,86.2087,86.2803,86.1586,86.2803,488400,intraday,19.60451147004075,21.828959031025242,29.520373633560226,86.24153673988482,86.29866163614969,,0.0,0.0,0.0
2005-01-03 14:15:00,86.2732,86.2875,86.2087,86.2302,242400,intraday,19.33756008369252,20.605882864251125,28.37829671818202,86.23926939190787,86.29243785104516,,0.0,0.0,0.0
2005-01-03 14:20:00,86.2374,86.266,86.2374,86.2445,196300,intraday,19.08967665351202,20.056078736418623,27.621109812903597,86.2403155135263,86.2880798645865,,0.0,0.0,0.0
2005-01-03 14:25:00,86.2445,86.2517,86.1729,86.1801,1249200,intraday,18.048853301950356,23.732079336420657,25.978057762351035,86.22827241082103,86.27826351326047,,0.0,0.0,0.0
2005-01-03 14:30:00,86.1801,86.3305,86.1729,86.309,427300,intraday,17.860946861824228,21.036795749733727,28.706261461472916,86.24441792865684,86.28105773932771,,0.0,0.0,0.0
2005-01-03 14:35:00,86.3161,86.3448,86.2517,86.266,509700,intraday,17.818308369080285,19.619273915961934,27.80693910940453,86.24873434292549,86.27968885393429,,0.0,0.0,0.0
2005-01-03 14:40:00,86.2732,86.2875,86.1944,86.2589,168000,intraday,17.057819702851656,22.455946174988767,25.925613803169554,86.25076747434039,86.27779895812208,,0.0,0.0,0.0
2005-01-03 14:45:00,86.2589,86.2732,86.223,86.2589,296900,intraday,16.351651655639362,21.6070681845257,24.945575697660203,86.25239397947232,86.27608087102007,,0.0,0.0,0.0
2005-01-03 14:50:00,86.2445,86.2732,86.1872,86.2016,360100,intraday,15.246546630309869,22.912326964047978,23.319248647752957,86.24223518357785,86.26930988274552,,0.0,0.0,0.0
2005-01-03 14:55:00,86.2531,86.2531,86.1156,86.1443,669400,intraday,14.903446059942953,25.855343096305887,20.96575129394468,86.22264814686228,86.25794534795047,,0.0,0.0,0.0
2005-01-03 15:00:00,86.1371,86.1657,86.1156,86.1514,467800,intraday,14.584852673173673,24.870420719975513,20.16709093546219,86.20839851748983,86.24825940722769,,0.0,0.0,0.0
2005-01-03 15:05:00,86.1514,86.2374,86.1371,86.1443,671200,intraday,13.70692124919243,22.98284903500476,24.061969064883723,86.19557881399186,86.23880855202518,,0.0,0.0,0.0
2005-01-03 15:10:00,86.1586,86.2159,86.1228,86.1657,504200,intraday,12.740624890190599,22.445294887131396,22.36518619389112,86.1896030511935,86.2321623200229,,0.0,0.0,0.0
2005-01-03 15:15:00,86.1657,86.1801,86.0153,86.0297,1524700,intraday,13.010258254697424,27.515261770264953,19.71495851984108,86.1576224409548,86.21375665456627,Sell,0.5300000000000011,26.500000000000057,26.500000000000057
2005-01-03 15:20:00,86.0153,86.1586,86.0082,86.1013,637100,intraday,13.329248522226553,25.137478605654017,17.65841587515204,86.14635795276384,86.20353332233297,,0.0,26.500000000000057,0.0
2005-01-03 15:25:00,86.087,86.1084,86.0082,86.0512,1011000,intraday,13.62545377064646,23.387134509729616,16.428845302250668,86.12732636221106,86.18968483848452,,0.0,26.500000000000057,0.0
2005-01-03 15:30:00,86.0512,86.0726,85.958,85.958,854500,intraday,14.408729224258687,24.999889889792406,15.131143109972129,86.09346108976885,86.16862258044047,,0.0,26.500000000000057,0.0
2005-01-03 15:35:00,85.958,86.001,85.9222,85.9437,1211800,intraday,15.470573614325819,26.128928571401598,14.295003955007504,86.06350887181509,86.1481750731277,,0.0,26.500000000000057,0.0
2005-01-03 15:40:00,85.9437,86.0512,85.9294,86.0297,1287800,intraday,15.664829883228633,23.927939535684178,16.56263811732634,86.05674709745207,86.13740461193427,,0.0,26.500000000000057,0.0
2005-01-03 15:45:00,86.0297,86.0512,85.9366,85.9366,1190400,intraday,15.845210704352676,22.04622984683504,15.260140818225576,86.03271767796166,86.11914964721298,,0.0,26.500000000000057,0.0
2005-01-03 15:50:00,85.9366,86.001,85.8721,85.8721,864300,intraday,16.674743178044444,24.48082405557095,13.932922065226204,86.00059414236932,86.09669058837544,,0.0,26.500000000000057,0.0
2005-01-03 15:55:00,85.8864,85.9867,85.8721,85.9867,1410600,intraday,17.4450233321868,22.598957767218042,12.861883922340208,85.99781531389546,86.08669144397767,,0.0,26.500000000000057,0.0
2005-01-04 09:30:00,86.2732,86.2875,86.2374,86.2732,759100,intraday,17.696713887599035,18.56496769334753,28.416331120031828,86.05289225111636,86.10364676725243,Buy Put,0.0,26.500000000000057,0.0
2005-01-04 09:35:00,86.266,86.3018,86.2159,86.2302,961900,intraday,17.684903389780555,18.90136070547992,26.937547978063144,86.08835380089309,86.11515160659312,,0.0,26.500000000000057,0.0
2005-01-04 09:40:00,86.2374,86.2445,86.1586,86.1801,834300,intraday,17.040904492506737,21.438269315784154,25.508003608321378,86.10670304071446,86.12105600599375,,0.0,26.500000000000057,0.0
2005-01-04 09:45:00,86.1729,86.2445,86.1657,86.2159,679800,intraday,16.442905516466762,20.370309427043377,24.237307532333308,86.12854243257158,86.12967818726705,,0.0,26.500000000000057,0.0
2005-01-04 09:50:00,86.2087,86.2374,86.1729,86.1872,599500,intraday,15.887620753001073,19.51343510600895,23.217768457099687,86.14027394605728,86.13490744297005,,0.0,26.500000000000057,0.0
2005-01-04 09:55:00,86.1801,86.2016,86.0941,86.0941,696200,intraday,15.02362367840023,23.289458586608593,21.587862391250408,86.13103915684582,86.1311976754273,,0.0,26.500000000000057,0.0
2005-01-04 10:00:00,86.1013,86.1944,86.0798,86.1872,1852800,intraday,14.37196230915845,22.48312040251046,19.977772922547867,86.14227132547666,86.136288795843,Sell,0.08599999999999852,30.799999999999983,4.299999999999926
2005-01-04 10:05:00,86.1872,86.3305,86.1801,86.309,1156700,intraday,14.311545423983207,20.339139800218124,26.70198103733492,86.17561706038134,86.15198981440273,,0.0,30.799999999999983,0.0
2005-01-04 10:10:00,86.3018,86.3305,86.2445,86.2517,782300,intraday,14.255444030606196,19.2110328411714,25.22096016209475,86.19083364830507,86.16105437672975,,0.0,30.799999999999983,0.0
2005-01-04 10:15:00,86.2589,86.309,86.1657,86.223,412600,intraday,13.3140393913181,22.449693993405397,22.93796493330066,86.19726691864406,86.16668579702704,,0.0,30.799999999999983,0.0
2005-01-04 10:20:00,86.223,86.2302,86.0297,86.0297,437400,intraday,13.508654442384586,27.896459566596228,20.184864269993202,86.16375353491524,86.15423254275186,,0.0,30.799999999999983,0.0
2005-01-04 10:25:00,86.0368,86.1299,85.9294,86.0153,1559000,intraday,14.400280751946509,30.42931786806041,17.874474878371093,86.13406282793221,86.14160231159259,,0.0,30.799999999999983,0.0
2005-01-04 10:30:00,86.0153,86.0512,85.9151,85.9724,501000,intraday,15.32271366808931,28.891058260337566,16.494336507069026,86.10173026234577,86.126220283266,,0.0,30.799999999999983,0.0
2005-01-04 10:35:00,85.9652,86.0512,85.9366,85.9867,739100,intraday,16.17925851879334,27.000572187902982,15.415029783179603,86.07872420987661,86.1135366211509,,0.0,30.799999999999983,0.0
2005-01-04 10:40:00,85.9867,86.044,85.9294,85.958,390800,intraday,17.028254087522594,25.636725600092447,14.400265408460585,86.05457936790128,86.099396928319,,0.0,30.799999999999983,0.0
2005-01-04 10:45:00,85.958,85.9939,85.8649,85.9366,1099700,intraday,18.282270344248012,27.43726397641058,13.336031181504698,86.03098349432103,86.08459720756272,,0.0,30.799999999999983,0.0
2005-01-04 10:50:00,85.9294,85.9509,85.8864,85.9294,763500,intraday,19.446714011207327,26.387202412885046,12.825643055133357,86.01066679545683,86.07048837051157,,0.0,30.799999999999983,0.0
2005-01-04 10:55:00,85.9294,85.9437,85.8506,85.9151,484900,intraday,20.785545164053353,27.06471514120089,12.105480334267936,85.99155343636546,86.05636215501052,,0.0,30.799999999999983,0.0
2005-01-04 11:00:00,85.9222,85.9294,85.8148,85.8721,885800,intraday,22.276144178748833,27.3539050188626,11.266844513961514,85.96766274909237,86.03961105000955,,0.0,30.799999999999983,0.0
2005-01-04 11:05:00,85.8793,85.9079,85.7933,85.8435,1122200,intraday,23.806029594931715,26.757321392196292,10.484624462124497,85.9428301992739,86.02178277273596,,0.0,30.799999999999983,0.0
2005-01-04 11:10:00,85.8435,85.9151,85.8005,85.9008,921800,intraday,25.098789030970583,24.895922103736275,10.192315034604661,85.93442415941912,86.01078433885087,,0.0,30.799999999999983,0.0
2005-01-04 11:15:00,85.9008,85.9652,85.8864,85.9652,1156000,intraday,25.433869893920384,23.676268647604264,12.807717851045936,85.9405793275353,86.00664030804623,,0.0,30.799999999999983,0.0
2005-01-04 11:20:00,85.958,85.9867,85.9222,85.9366,926400,intraday,25.393123851253772,22.69615009559721,13.657409870721334,85.93978346202825,86.00027300731476,,0.0,30.799999999999983,0.0
2005-01-04 11:25:00,85.9294,85.9652,85.9151,85.9437,330900,intraday,25.42677107267252,22.41084312940393,13.200308904207494,85.94056676962259,85.99513000664977,,0.0,30.799999999999983,0.0
2005-01-04 11:30:00,85.9437,85.958,85.9294,85.958,162800,intraday,25.458014921132783,21.95901869306875,12.934177813304071,85.94405341569808,85.9917545514998,,0.0,30.799999999999983,0.0
2005-01-04 11:35:00,85.9509,86.0153,85.9437,86.001,764600,intraday,24.490486358126525,20.826959675396424,16.39307967071324,85.95544273255848,85.992595046818,,0.0,30.799999999999983,0.0
2005-01-04 11:40:00,85.9939,86.0082,85.9437,85.9509,244700,intraday,23.59206697819214,19.83494408756996,15.612255641700514,85.95453418604679,85.98880458801636,,0.0,30.799999999999983,0.0
2005-01-04 11:45:00,85.9509,85.9509,85.8793,85.9008,301400,intraday,23.552143628794518,23.612009605769885,14.77116030949861,85.94378734883743,85.98080417092396,,0.0,30.799999999999983,0.0
2005-01-04 11:50:00,85.9008,85.9079,85.8721,85.9008,223800,intraday,23.597384680291658,23.513332239414282,14.354742157459677,85.93518987906995,85.97353106447632,,0.0,30.799999999999983,0.0
2005-01-04 11:55:00,85.9079,85.9079,85.8864,85.8936,207600,intraday,23.63939422811043,23.092293338502273,14.097700543820546,85.92687190325596,85.96626460406938,,0.0,30.799999999999983,0.0
2005-01-04 12:00:00,85.8936,85.9079,85.7718,85.8005,414300,intraday,24.851018473950123,29.740551777440565,12.564000793961227,85.90159752260477,85.95119509460852,,0.0,30.799999999999983,0.0
2005-01-04 12:05:00,85.7933,85.8291,85.7718,85.7933,479800,intraday,25.976098130801265,28.34253636861468,11.973404263072988,85.87993801808382,85.93684099509866,,0.0,30.799999999999983,0.0
2005-01-04 12:10:00,85.7933,85.9222,85.6214,85.6286,1310200,intraday,28.072514248731583,32.889599672923666,9.459544464948811,85.82967041446706,85.90881908645333,,0.0,30.799999999999983,0.0
2005-01-04 12:15:00,85.6286,85.7289,85.5999,85.6501,1601700,intraday,30.13648331812499,31.45557661963143,8.623369845282847,85.79375633157365,85.88529916950304,,0.0,30.799999999999983,0.0
2005-01-04 12:20:00,85.6501,85.8864,85.6286,85.6644,588200,intraday,29.532551600982124,26.427900358061464,17.00994934990548,85.76788506525892,85.86521742682095,,0.0,30.799999999999983,0.0
2005-01-04 12:25:00,85.6644,85.7002,85.5928,85.6787,751800,intraday,29.263539989343922,26.88995102993769,15.871793559553312,85.75004805220713,85.84826129710996,,0.0,30.799999999999983,0.0
2005-01-04 12:30:00,85.6859,85.7647,85.6501,85.7647,940300,intraday,28.18817429329254,24.970032422677978,18.75709797487823,85.7529784417657,85.8406648155545,,0.0,30.799999999999983,0.0
2005-01-04 12:35:00,85.7575,85.779,85.7145,85.7217,427500,intraday,27.014465756882053,23.934241145983563,18.89869235262092,85.74672275341257,85.82984983232228,,0.0,30.799999999999983,0.0
2005-01-04 12:40:00,85.7217,85.7217,85.6501,85.6644,175200,intraday,26.519051133342916,27.052991544494038,18.005791278435375,85.73025820273006,85.81480893847481,,0.0,30.799999999999983,0.0
2005-01-04 12:45:00,85.6716,85.779,85.6572,85.7575,596600,intraday,25.34816534248551,24.897956927388858,20.318994489041216,85.73570656218405,85.8095990349771,Buy Put,0.0,30.799999999999983,0.0
2005-01-04 12:50:00,85.7504,85.8076,85.7504,85.7504,559800,intraday,23.925426595098465,23.93372250955716,21.468464188622715,85.73864524974725,85.80421730452464,,0.0,30.799999999999983,0.0
2005-01-04 12:55:00,85.7575,85.779,85.6214,85.6214,329200,intraday,23.763567999623625,29.903318440405656,19.255755009089363,85.7151961997978,85.78759754956785,Sell,0.136099999999999,37.60499999999993,6.80499999999995
2005-01-04 13:00:00,85.6214,85.7933,85.6214,85.7074,467800,intraday,23.438811385148664,26.673966956932738,18.074638462912098,85.71363695983824,85.78030686324351,,0.0,37.60499999999993,0.0
2005-01-04 13:05:00,85.7002,85.7432,85.6716,85.731,186200,intraday,23.137251671707627,25.441540090472532,17.239529456470958,85.71710956787061,85.77582442113045,,0.0,37.60499999999993,0.0
2005-01-04 13:10:00,85.7289,85.779,85.7145,85.7575,132700,intraday,22.388204364638764,24.350086118714614,18.881087822406826,85.72518765429649,85.77415856466405,,0.0,37.60499999999993,0.0
2005-01-04 13:15:00,85.7575,85.779,85.7217,85.7231,468500,intraday,21.692660436646246,23.390081433561523,18.136698965549087,85.7247701234372,85.76951687696732,,0.0,37.60499999999993,0.0
2005-01-04 13:20:00,85.7217,85.7289,85.6644,85.7145,172100,intraday,21.625539239849903,26.375311469980677,17.3094324333643,85.72271609874976,85.76451534269756,,0.0,37.60499999999993,0.0
2005-01-04 13:25:00,85.7145,85.7217,85.6071,85.6931,313100,intraday,22.07730505319421,28.271680825962036,15.919992856442391,85.71679287899981,85.75802303881598,,0.0,37.60499999999993,0.0
2005-01-04 13:30:00,85.7002,85.7217,85.6931,85.7074,239500,intraday,22.496801879871065,27.674638806412638,15.583794073471768,85.71491430319985,85.75342094437816,,0.0,37.60499999999993,0.0
2005-01-04 13:35:00,85.7074,85.7289,85.6501,85.6572,157800,intraday,23.263328932249305,29.260469998699364,14.664876521881517,85.70337144255988,85.74467358579832,,0.0,37.60499999999993,0.0
2005-01-04 13:40:00,85.6501,85.7074,85.6286,85.6859,236500,intraday,24.156091725457603,29.142470026977485,13.789231482622446,85.69987715404791,85.73933053254393,,0.0,37.60499999999993,0.0
2005-01-04 13:45:00,85.6859,85.7217,85.6644,85.6931,1020200,intraday,24.728478271306944,27.84067522525823,14.288067814471002,85.69852172323833,85.73512775685812,,0.0,37.60499999999993,0.0
2005-01-04 13:50:00,85.6859,85.7074,85.6429,85.6572,176500,intraday,25.459039671519268,28.122828905834524,13.554100609002711,85.69025737859066,85.72804341532556,,0.0,37.60499999999993,0.0
2005-01-04 13:55:00,85.6572,85.6644,85.5928,85.6429,787300,intraday,26.57165941348285,30.544111089782145,12.769897507873317,85.68078590287253,85.72030310484142,,0.0,37.60499999999993,0.0
2005-01-04 14:00:00,85.6358,85.6358,85.471,85.514,1446600,intraday,28.4328283318416,35.789600520852105,11.108209618420302,85.64742872229803,85.70154827712857,,0.0,37.60499999999993,0.0
2005-01-04 14:05:00,85.514,85.5212,85.2991,85.3493,2768500,intraday,30.939527226773066,42.168186763745844,9.405298464153795,85.58780297783844,85.6695257064805,,0.0,37.60499999999993,0.0
2005-01-04 14:10:00,85.3493,85.4209,85.3135,85.3994,1618300,intraday,33.267176200638,39.05061667290085,8.709947787787375,85.55012238227076,85.64496882407317,,0.0,37.60499999999993,0.0
2005-01-04 14:15:00,85.4137,85.4209,85.2991,85.2991,1096000,intraday,35.485522254944065,36.79570046113913,7.988622909196738,85.49991790581662,85.61352620370289,,0.0,37.60499999999993,0.0
2005-01-04 14:20:00,85.3278,85.3923,85.2132,85.2275,1106900,intraday,37.85924305883169,38.0903165132141,7.06242802948716,85.4454343246533,85.57843291245717,,0.0,37.60499999999993,0.0
2005-01-04 14:25:00,85.2275,85.2418,85.0556,85.1416,2296100,intraday,40.500710720088726,43.438584677936895,6.2510021138574166,85.38466745972264,85.53872082950652,,0.0,37.60499999999993,0.0
2005-01-04 14:30:00,85.1487,85.1846,85.0986,85.1631,1643500,intraday,42.953502119827405,41.09036718363247,5.913083357306643,85.3403539677781,85.50457348136956,,0.0,37.60499999999993,0.0
2005-01-04 14:35:00,85.1631,85.1702,85.0485,85.0843,1165200,intraday,45.352038643642594,41.09618498332189,5.4630213423633665,85.28914317422249,85.46636680124506,,0.0,37.60499999999993,0.0
2005-01-04 14:40:00,85.0771,85.1631,85.0413,85.0485,916400,intraday,47.59652973551645,38.428625177163816,5.04883926941231,85.241014539378,85.42837891022279,,0.0,37.60499999999993,0.0
2005-01-04 14:45:00,85.0342,85.1201,84.8265,84.9052,2411100,intraday,50.09342233766019,44.14021987497026,4.218572966893002,85.1738516315024,85.38081719111162,,0.0,37.60499999999993,0.0
2005-01-04 14:50:00,84.9052,85.0055,84.8479,84.9697,1681900,intraday,52.41196546822223,40.30839044440146,3.8523570283378605,85.13302130520194,85.34344290101056,,0.0,37.60499999999993,0.0
2005-01-04 14:55:00,84.9697,85.1129,84.9482,85.1058,1532000,intraday,52.92089951357341,36.720777261492614,9.313393583611882,85.12757704416154,85.32183900091869,,0.0,37.60499999999993,0.0
2005-01-04 15:00:00,85.1129,85.1344,85.0556,85.0843,1163700,intraday,53.09194034546618,35.11062829600633,10.101388296752068,85.11892163532923,85.30024454628972,,0.0,37.60499999999993,0.0
2005-01-04 15:05:00,85.0843,85.1631,85.0485,85.1129,1210900,intraday,52.84421463166143,32.85436220589771,11.061601056842711,85.1177173082634,85.28321322389975,,0.0,37.60499999999993,0.0
2005-01-04 15:10:00,85.1129,85.1774,85.0628,85.0986,624200,intraday,52.40808216937153,30.72784682699048,11.153290175724727,85.11389384661072,85.26643020354523,,0.0,37.60499999999993,0.0
2005-01-04 15:15:00,85.0986,85.1631,85.0556,85.0986,692300,intraday,52.042471392459206,29.25304398940231,10.468779731102986,85.11083507728858,85.25117291231385,,0.0,37.60499999999993,0.0
2005-01-04 15:20:00,85.0986,85.0986,84.9625,85.0342,1064200,intraday,52.177192998228165,32.27627336481016,9.660415259866967,85.09550806183087,85.23144810210349,,0.0,37.60499999999993,0.0
