Datetime,MB,UB,LB,BB_Width,signal,return,cum_return,Adj Close
2022-06-29 12:25:00-04:00,380.1272796630859,381.4620064599285,378.79255286624334,2.669453593685148,,0.0,0.0,378.5899963378906
2022-06-29 12:30:00-04:00,380.00352935791017,381.3467253128134,378.6603334030069,2.6863919098065026,,0.0,0.0,378.80499267578125
2022-06-29 12:35:00-04:00,379.94127960205077,381.23824486407926,378.6443143400223,2.5939305240569865,,0.0,0.0,379.5950012207031
2022-06-29 12:40:00-04:00,379.89977874755857,381.18588619967113,378.613671295446,2.5722149042251203,,0.0,0.0,379.5899963378906
2022-06-29 12:45:00-04:00,379.8322784423828,381.0995694956433,378.5649873891223,2.534582106521043,,0.0,0.0,379.2799987792969
2022-06-29 12:50:00-04:00,379.7877792358398,381.0529662029858,378.52259226869387,2.5303739342919016,,0.0,0.0,379.3800048828125
2022-06-29 12:55:00-04:00,379.7662841796875,381.030367905806,378.502200453569,2.5281674522369713,,0.0,0.0,379.57830810546875
2022-06-29 13:00:00-04:00,379.7567794799805,381.02855378334493,378.485005176616,2.543548606728905,,0.0,0.0,379.4100036621094
2022-06-29 13:05:00-04:00,379.7672744750977,381.0480297659245,378.48651918427083,2.5615105816536925,Sell,-1.26531982421875,-1.26531982421875,380.1400146484375
2022-06-29 13:10:00-04:00,379.6987731933594,380.9726692576976,378.4248771290212,2.547792128676406,,0.0,-1.26531982421875,379.0799865722656
2022-06-29 13:15:00-04:00,379.61127319335935,380.8116154098304,378.4109309768883,2.4006844329420574,,0.0,-1.26531982421875,379.0400085449219
2022-06-29 13:20:00-04:00,379.5502731323242,380.75685394846374,378.3436923161847,2.4131616322790705,,0.0,-1.26531982421875,378.94000244140625
2022-06-29 13:25:00-04:00,379.51421813964845,380.6711048077577,378.3573314715392,2.3137733362184463,,0.0,-1.26531982421875,379.5788879394531
2022-06-29 13:30:00-04:00,379.4402221679687,380.41285556046245,378.467588775475,1.9452667849874388,,0.0,-1.26531982421875,379.40008544921875
2022-06-29 13:35:00-04:00,379.40772247314453,380.2696679182132,378.54577702807586,1.7238908901373406,,0.0,-1.26531982421875,379.8800048828125
2022-06-29 13:40:00-04:00,379.402522277832,380.2420250402838,378.56301951538023,1.6790055249035731,Buy Call,0.0,-1.26531982421875,380.27099609375
2022-06-29 13:45:00-04:00,379.4231521606445,380.30679418473954,378.5395101365495,1.7672840481900494,,0.0,-1.26531982421875,380.0799865722656
2022-06-29 13:50:00-04:00,379.4696472167969,380.43161448324724,378.5076799503465,1.9239345329007165,,0.0,-1.26531982421875,380.29998779296875
2022-06-29 13:55:00-04:00,379.53168334960935,380.6597905483514,378.4035761508673,2.2562143974840865,,0.0,-1.26531982421875,380.8207092285156
2022-06-29 14:00:00-04:00,379.66944885253906,381.0804670606093,378.25843064446883,2.822036416140463,,0.0,-1.26531982421875,381.6300048828125
2022-06-29 14:05:00-04:00,379.8116989135742,381.3284127839077,378.29498504324073,3.03342774066698,,0.0,-1.26531982421875,381.43499755859375
2022-06-29 14:10:00-04:00,379.93994903564453,381.52664198357587,378.3532560877132,3.1733858958626797,,0.0,-1.26531982421875,381.3699951171875
2022-06-29 14:15:00-04:00,380.02819366455077,381.7210896684399,378.33529766066164,3.3857920077782637,,0.0,-1.26531982421875,381.3598937988281
2022-06-29 14:20:00-04:00,380.0961944580078,381.8221570746292,378.3702318413864,3.4519252332428323,,0.0,-1.26531982421875,380.95001220703125
2022-06-29 14:25:00-04:00,380.1976943969727,381.9581393747395,378.43724941920584,3.5208899555336757,,0.0,-1.26531982421875,381.30999755859375
2022-06-29 14:30:00-04:00,380.27369384765626,382.01753573923276,378.52985195607977,3.4876837831529883,,0.0,-1.26531982421875,380.8999938964844
2022-06-29 14:35:00-04:00,380.3207778930664,382.0376171135997,378.6039386725331,3.433678441066604,,0.0,-1.26531982421875,380.5199890136719
2022-06-29 14:40:00-04:00,380.34277801513673,382.023261327547,378.66229470272646,3.3609666248205485,Sell,-0.420989990234375,-1.686309814453125,379.8500061035156
2022-06-29 14:45:00-04:00,380.3290267944336,382.02038761197673,378.6376659768905,3.3827216350862273,,0.0,-1.686309814453125,379.864990234375
2022-06-29 14:50:00-04:00,380.3805267333984,381.9766683235109,378.78438514328593,3.1922831802249902,,0.0,-1.686309814453125,380.1099853515625
2022-06-29 14:55:00-04:00,380.4320266723633,381.91423639396197,378.9498169507646,2.9644194431973574,,0.0,-1.686309814453125,380.07000732421875
2022-06-29 15:00:00-04:00,380.4835266113281,381.81911746424373,379.1479357584125,2.671181705831259,,0.0,-1.686309814453125,379.9700012207031
2022-06-29 15:05:00-04:00,380.53058166503905,381.80004528803096,379.26111804204714,2.538927245983814,,0.0,-1.686309814453125,380.5199890136719
2022-06-29 15:10:00-04:00,380.57107696533205,381.7415169212735,379.4006370093906,2.340879911882894,,0.0,-1.686309814453125,380.2099914550781
2022-06-29 15:15:00-04:00,380.5990814208984,381.72811103762194,379.4700518041749,2.2580592334470566,,0.0,-1.686309814453125,380.4400939941406
2022-06-29 15:20:00-04:00,380.6315322875977,381.7582829763772,379.50478159881817,2.2535013775590187,,0.0,-1.686309814453125,380.9200134277344
2022-06-29 15:25:00-04:00,380.7005325317383,381.85246628118557,379.54859878229104,2.303867498894533,,0.0,-1.686309814453125,381.4599914550781
2022-06-29 15:30:00-04:00,380.7035278320312,381.8515849767504,379.55547068731204,2.2961142894383784,,0.0,-1.686309814453125,380.3598937988281
2022-06-29 15:35:00-04:00,380.67714233398436,381.83740561187517,379.51687905609356,2.320526555781612,,0.0,-1.686309814453125,380.2929992675781
2022-06-29 15:40:00-04:00,380.6041427612305,381.6971851490874,379.5111003733736,2.1860847757137662,,0.0,-1.686309814453125,380.1700134277344
2022-06-29 15:45:00-04:00,380.5368927001953,381.5816207743281,379.49216462606256,2.0894561482655263,,0.0,-1.686309814453125,380.0899963378906
2022-06-29 15:50:00-04:00,380.468083190918,381.4644238415211,379.47174254031484,1.9926813012062894,,0.0,-1.686309814453125,379.9938049316406
2022-06-29 15:55:00-04:00,380.41858825683596,381.3272987277839,379.509877785888,1.8174209418958753,,0.0,-1.686309814453125,380.3699951171875
2022-06-30 09:30:00-04:00,380.1530822753906,382.40130050551306,377.90486404526814,4.496436460244922,Buy Put,0.0,-1.686309814453125,375.639892578125
2022-06-30 09:35:00-04:00,379.79908294677733,383.1609406499203,376.4372252436344,6.723715406285919,,0.0,-1.686309814453125,374.2300109863281
2022-06-30 09:40:00-04:00,379.4715835571289,383.54210570056676,375.401061413691,8.14104428687574,,0.0,-1.686309814453125,374.3500061035156
2022-06-30 09:45:00-04:00,379.16758422851564,383.75485128609864,374.58031717093263,9.174534115166011,,0.0,-1.686309814453125,374.44000244140625
2022-06-30 09:50:00-04:00,378.85558319091797,384.02645174465863,373.6847146371773,10.341737107481322,,0.0,-1.686309814453125,373.6099853515625
2022-06-30 09:55:00-04:00,378.5294387817383,384.20291348760946,372.8559640758671,11.346949411742344,,0.0,-1.686309814453125,373.34210205078125
2022-06-30 10:00:00-04:00,378.16393890380857,384.3055714904877,372.02230631712945,12.283265173358245,,0.0,-1.686309814453125,372.79998779296875
2022-06-30 10:05:00-04:00,377.80893859863284,384.2807488808953,371.33712831637035,12.943620564524963,,0.0,-1.686309814453125,372.9700012207031
2022-06-30 10:10:00-04:00,377.5059387207031,384.11073947636885,370.9011379650374,13.20960151133147,,0.0,-1.686309814453125,373.9100036621094
2022-06-30 10:15:00-04:00,377.15743865966795,383.82456649455276,370.49031082478314,13.334255669769618,,0.0,-1.686309814453125,373.54998779296875
2022-06-30 10:20:00-04:00,376.81888885498046,383.5191782580227,370.1185994519382,13.400578806084468,,0.0,-1.686309814453125,373.4389953613281
2022-06-30 10:25:00-04:00,376.47338409423827,383.1034005481958,369.84336764028075,13.260032907915047,,0.0,-1.686309814453125,373.5299987792969
2022-06-30 10:30:00-04:00,376.1758834838867,382.5083886164622,369.84337835131123,12.665010265150954,,0.0,-1.686309814453125,374.9700012207031
2022-06-30 10:35:00-04:00,375.8091339111328,381.7099360142615,369.9083318080041,11.801604206257366,,0.0,-1.686309814453125,374.125
2022-06-30 10:40:00-04:00,375.4795547485352,381.05414752759464,369.9049619694757,11.149185558118916,,0.0,-1.686309814453125,373.768310546875
2022-06-30 10:45:00-04:00,375.17540435791017,380.312968311333,370.0378404044873,10.275127906845682,,0.0,-1.686309814453125,374.2099914550781
2022-06-30 10:50:00-04:00,374.9279037475586,379.52798102853683,370.3278264665804,9.200154561956424,Sell,0.419891357421875,-1.26641845703125,375.2200012207031
2022-06-30 10:55:00-04:00,374.71215362548827,378.68563961289624,370.7386676380803,7.946971974815938,,0.0,-1.26641845703125,375.7749938964844
2022-06-30 11:00:00-04:00,374.4652130126953,377.62575281565086,371.30467320973975,6.321079605911109,,0.0,-1.26641845703125,375.05499267578125
2022-06-30 11:05:00-04:00,374.2587127685547,376.1228798586402,372.39454567846917,3.728334180171032,Buy Call,0.0,-1.26641845703125,376.239990234375
2022-06-30 11:10:00-04:00,374.2702178955078,376.1708241398686,372.369611651147,3.8012124887216032,,0.0,-1.26641845703125,375.8699951171875
2022-06-30 11:15:00-04:00,374.356217956543,376.3925721793655,372.31986373372047,4.072708445645048,,0.0,-1.26641845703125,375.95001220703125
2022-06-30 11:20:00-04:00,374.47718811035156,376.7691074079766,372.1852688127265,4.583838595250086,,0.0,-1.26641845703125,376.7694091796875
2022-06-30 11:25:00-04:00,374.6181884765625,377.21085358643626,372.0255233666888,5.18533021974747,,0.0,-1.26641845703125,377.260009765625
2022-06-30 11:30:00-04:00,374.77718963623045,377.49027877418143,372.06410049827946,5.426178275901975,,0.0,-1.26641845703125,376.7900085449219
2022-06-30 11:35:00-04:00,374.9685852050781,377.7877250524828,372.1494453576734,5.638279694809398,,0.0,-1.26641845703125,377.1700134277344
2022-06-30 11:40:00-04:00,375.1975860595703,378.01897046072236,372.37620165841827,5.64276880230409,,0.0,-1.26641845703125,377.3800048828125
2022-06-30 11:45:00-04:00,375.4410858154297,378.2918893841756,372.5902822466838,5.701607137491806,,0.0,-1.26641845703125,377.8399963378906
2022-06-30 11:50:00-04:00,375.64608612060545,378.6142525626063,372.6779196786046,5.936332884001672,,0.0,-1.26641845703125,378.010009765625
2022-06-30 11:55:00-04:00,375.88565216064455,378.9113031109996,372.8600012102895,6.051301900710087,,0.0,-1.26641845703125,378.34130859375
2022-06-30 12:00:00-04:00,376.1112030029297,379.0448290058581,373.1775770000013,5.8672520058568125,,0.0,-1.26641845703125,377.95001220703125
2022-06-30 12:05:00-04:00,376.2882080078125,378.9960136966808,373.5804023189442,5.415611377736582,,0.0,-1.26641845703125,377.0700988769531
2022-06-30 12:10:00-04:00,376.4197082519531,379.1140859934536,373.72533051045264,5.388755483000978,,0.0,-1.26641845703125,377.6000061035156
2022-06-30 12:15:00-04:00,376.60996398925784,379.1630035100597,374.056924468456,5.106079041603721,,0.0,-1.26641845703125,377.93011474609375
2022-06-30 12:20:00-04:00,376.87704315185545,379.29935952913473,374.45472677457616,4.844632754558575,,0.0,-1.26641845703125,379.1098937988281
2022-06-30 12:25:00-04:00,377.1585433959961,379.584204635267,374.7328821567252,4.851322478541761,,0.0,-1.26641845703125,379.8399963378906
2022-06-30 12:30:00-04:00,377.3930435180664,379.9280758225587,374.8580112135741,5.0700646089845804,,0.0,-1.26641845703125,379.9100036621094
2022-06-30 12:35:00-04:00,377.57579345703124,380.14464808170266,375.0069388323598,5.137709249342834,,0.0,-1.26641845703125,379.42999267578125
2022-06-30 12:40:00-04:00,377.80804443359375,380.2605586052265,375.355530261961,4.905028343265485,,0.0,-1.26641845703125,379.70001220703125
2022-06-30 12:45:00-04:00,377.9650451660156,380.39787931132423,375.532211020707,4.865668290617236,,0.0,-1.26641845703125,379.3800048828125
2022-06-30 12:50:00-04:00,378.1502960205078,380.4788067667643,375.82178527425134,4.657021492512968,,0.0,-1.26641845703125,379.57501220703125
2022-06-30 12:55:00-04:00,378.3322952270508,380.5084765337226,376.15611392037897,4.352362613343644,,0.0,-1.26641845703125,379.5899963378906
2022-06-30 13:00:00-04:00,378.4889801025391,380.64363358961197,376.3343266154662,4.309306974145784,,0.0,-1.26641845703125,379.9031066894531
2022-06-30 13:05:00-04:00,378.57648010253905,380.66552950681734,376.48743069826077,4.17809880855657,,0.0,-1.26641845703125,379.010009765625
2022-06-30 13:10:00-04:00,378.6289794921875,380.5843025375549,376.67365644682013,3.910646090734758,Sell,1.600006103515625,0.333587646484375,377.8399963378906
2022-06-30 13:15:00-04:00,378.6749786376953,380.5316446547466,376.818312620644,3.7133320341025637,,0.0,0.333587646484375,378.0899963378906
2022-06-30 13:20:00-04:00,378.7477279663086,380.5072075071947,376.9882484254225,3.518959081772209,,0.0,0.333587646484375,378.8349914550781
2022-06-30 13:25:00-04:00,378.80672760009764,380.51899927871176,377.09445592148353,3.424543357228231,,0.0,0.333587646484375,379.0199890136719
2022-06-30 13:30:00-04:00,378.8667266845703,380.5469193005008,377.18653406863984,3.3603852318609597,,0.0,0.333587646484375,379.2099914550781
2022-06-30 13:35:00-04:00,378.92116088867186,380.600278447886,377.2420433294577,3.358235118428297,,0.0,0.333587646484375,379.42999267578125
2022-06-30 13:40:00-04:00,378.9536605834961,380.5806863927081,377.3266347742841,3.2540516184240005,,0.0,0.333587646484375,378.6000061035156
2022-06-30 13:45:00-04:00,379.08765563964846,380.49927337697454,377.6760379023224,2.823235474652165,,0.0,0.333587646484375,379.75
2022-06-30 13:50:00-04:00,379.21215972900393,380.51178021913057,377.9125392388773,2.5992409802532848,,0.0,0.333587646484375,380.090087890625
2022-06-30 13:55:00-04:00,379.3071533203125,380.49059424524637,378.1237123953787,2.3668818498676956,,0.0,0.333587646484375,379.8299865722656
2022-06-30 14:00:00-04:00,379.34715881347654,380.55506365576866,378.1392539711844,2.4158096845842465,,0.0,0.333587646484375,379.9100036621094
2022-06-30 14:05:00-04:00,379.3196594238281,380.50628687499113,378.1330319726651,2.373254902326039,,0.0,0.333587646484375,379.2900085449219
2022-06-30 14:10:00-04:00,379.27415466308594,380.4362858296592,378.1120234965127,2.324262333146521,,0.0,0.333587646484375,378.9999084472656
2022-06-30 14:15:00-04:00,379.2781555175781,380.4429530320041,378.11335800315214,2.3295950288519407,,0.0,0.333587646484375,379.510009765625
2022-06-30 14:20:00-04:00,379.2091552734375,380.42805891755677,377.9902516293182,2.4378072882385595,,0.0,0.333587646484375,378.32000732421875
2022-06-30 14:25:00-04:00,379.1766555786133,380.4101786245114,377.9431325327152,2.467046091796192,,0.0,0.333587646484375,378.7300109863281
2022-06-30 14:30:00-04:00,379.13140563964845,380.3695447796424,377.8932664996545,2.4762782799879233,,0.0,0.333587646484375,378.6700134277344
2022-06-30 14:35:00-04:00,379.08941040039065,380.3194319979151,377.8593888028662,2.460043195048911,,0.0,0.333587646484375,378.7500915527344
2022-06-30 14:40:00-04:00,378.9617553710938,380.34756020431814,377.5759505378694,2.7716096664487395,Buy Put,0.0,0.333587646484375,377.3500061035156
2022-06-30 14:45:00-04:00,378.8912551879883,380.39823244353926,377.3842779324373,3.013954511101929,,0.0,0.333587646484375,377.6000061035156
2022-06-30 14:50:00-04:00,378.8517547607422,380.5015315346568,377.2019779868276,3.2995535478291913,,0.0,0.333587646484375,377.04998779296875
2022-06-30 14:55:00-04:00,378.8087554931641,380.57633096558726,377.0411800207409,3.5351509448463503,,0.0,0.333587646484375,377.2300109863281
2022-06-30 15:00:00-04:00,378.7217559814453,380.64042751839236,376.80308444449827,3.8373430738940897,,0.0,0.333587646484375,377.0950012207031
2022-06-30 15:05:00-04:00,378.5557571411133,380.8751269921858,376.2363872900408,4.638739702145017,,0.0,0.333587646484375,375.70001220703125
2022-06-30 15:10:00-04:00,378.39275817871095,380.95119103572944,375.83432532169246,5.116865714036976,,0.0,0.333587646484375,375.95001220703125
2022-06-30 15:15:00-04:00,378.1872589111328,381.0244842053851,375.3500336168805,5.6744505885045555,,0.0,0.333587646484375,375.32000732421875
2022-06-30 15:20:00-04:00,378.06475830078125,381.02884997804375,375.10066662351875,5.928183354525004,,0.0,0.333587646484375,376.1499938964844
2022-06-30 15:25:00-04:00,377.95025329589845,380.82054190614633,375.07996468565057,5.740577220495766,,0.0,0.333587646484375,377.45989990234375
2022-06-30 15:30:00-04:00,377.85074920654296,380.55031569267453,375.1511827204114,5.399132972263146,Sell,-0.75,-0.416412353515625,378.1000061035156
2022-06-30 15:35:00-04:00,377.7452453613281,380.287504721547,375.2029860011092,5.0845187204378135,,0.0,-0.416412353515625,377.71990966796875
2022-06-30 15:40:00-04:00,377.59149475097655,379.9572932184067,375.2256962835464,4.731596934860249,,0.0,-0.416412353515625,376.8349914550781
2022-06-30 15:45:00-04:00,377.48399505615237,379.72331519536846,375.2446749169363,4.478640278432181,,0.0,-0.416412353515625,377.1400146484375
2022-06-30 15:50:00-04:00,377.3279998779297,379.5578372972826,375.0981624585768,4.459674838705837,,0.0,-0.416412353515625,375.8800048828125
2022-06-30 15:55:00-04:00,377.2167495727539,379.20943738072947,375.2240617647783,3.9853756159511704,,0.0,-0.416412353515625,377.2850036621094
2022-07-01 09:30:00-04:00,377.1377487182617,379.07368893431317,375.20180850221027,3.8718804321028983,,0.0,-0.416412353515625,376.739990234375
2022-07-01 09:35:00-04:00,377.02474822998045,378.83552309084956,375.21397336911133,3.6215497217382335,,0.0,-0.416412353515625,376.4700012207031
2022-07-01 09:40:00-04:00,376.95924682617186,378.61539933500103,375.3030943173427,3.312305017658332,,0.0,-0.416412353515625,377.3599853515625
2022-07-01 09:45:00-04:00,376.9657470703125,378.65073365697765,375.2807604836473,3.3699731733303224,Buy Call,0.0,-0.416412353515625,378.8800964355469
2022-07-01 09:50:00-04:00,377.05074615478514,378.9611286549334,375.1403636546369,3.8207650002965465,,0.0,-0.416412353515625,379.04998779296875
2022-07-01 09:55:00-04:00,377.10524597167966,379.1337368671722,375.0767550761871,4.056981790985105,,0.0,-0.416412353515625,378.69000244140625
2022-07-01 10:00:00-04:00,377.145246887207,379.1991937846841,375.0912999897299,4.10789379495418,,0.0,-0.416412353515625,377.8500061035156
2022-07-01 10:05:00-04:00,377.1744018554688,379.2487858941325,375.10001781680506,4.148768077327418,,0.0,-0.416412353515625,377.8131103515625
2022-07-01 10:10:00-04:00,377.10665130615234,379.27343579929357,374.9398668130111,4.333568986282444,Sell,-3.140106201171875,-3.5565185546875,375.739990234375
2022-07-01 10:15:00-04:00,377.118115234375,379.2572595043577,374.9789709643923,4.278288539965388,,0.0,-3.5565185546875,375.9292907714844
2022-07-01 10:20:00-04:00,377.10311431884764,379.27871106778554,374.92751756990975,4.351193497875784,,0.0,-3.5565185546875,375.6499938964844
2022-07-01 10:25:00-04:00,377.08861846923827,379.31481977965245,374.8624171588241,4.452402620828366,,0.0,-3.5565185546875,375.03009033203125
2022-07-01 10:30:00-04:00,377.0093688964844,379.46464375866043,374.5540940343083,4.910549724352109,,0.0,-3.5565185546875,374.56500244140625
2022-07-01 10:35:00-04:00,376.8423736572266,379.58935846587474,374.0953888485784,5.4939696172963295,,0.0,-3.5565185546875,374.1199951171875
2022-07-01 10:40:00-04:00,376.67137298583987,379.5082393993807,373.834506572299,5.6737328270817216,,0.0,-3.5565185546875,374.67999267578125
2022-07-01 10:45:00-04:00,376.55358734130857,379.4021261438007,373.70504853881647,5.697077604984202,,0.0,-3.5565185546875,375.36419677734375
2022-07-01 10:50:00-04:00,376.4710220336914,379.37729006214715,373.5647540052356,5.81253605691154,,0.0,-3.5565185546875,375.1836853027344
2022-07-01 10:55:00-04:00,376.38402099609374,379.3090897408368,373.4589522513507,5.850137489486087,,0.0,-3.5565185546875,375.3999938964844
2022-07-01 11:00:00-04:00,376.34252014160154,379.31813106151304,373.36690922169004,5.951221839823006,,0.0,-3.5565185546875,375.04998779296875
2022-07-01 11:05:00-04:00,376.30276947021486,379.2480426887059,373.35749625172383,5.890546436982049,,0.0,-3.5565185546875,376.489990234375
2022-07-01 11:10:00-04:00,376.29026947021487,379.2301312450513,373.3504076953784,5.879723549672917,,0.0,-3.5565185546875,376.489990234375
2022-07-01 11:15:00-04:00,376.310774230957,379.26106641033044,373.3604820515836,5.900584358746869,,0.0,-3.5565185546875,376.8800964355469
2022-07-01 11:20:00-04:00,376.27176971435546,379.1859514072255,373.3575880214854,5.82836338574009,,0.0,-3.5565185546875,376.57989501953125
2022-07-01 11:25:00-04:00,376.1410400390625,378.7987511115216,373.4833289666034,5.315422144918216,,0.0,-3.5565185546875,376.2655029296875
2022-07-01 11:30:00-04:00,376.0330352783203,378.3646717528507,373.7013988037899,4.663272949060797,,0.0,-3.5565185546875,376.889892578125
2022-07-01 11:35:00-04:00,375.93603515625,377.9583618696959,373.9137084428041,4.044653426891841,,0.0,-3.5565185546875,376.75
2022-07-01 11:40:00-04:00,375.8700347900391,377.7167298764738,374.0233397036044,3.6933901728693854,,0.0,-3.5565185546875,376.5299987792969
2022-07-01 11:45:00-04:00,375.81424407958986,377.4814561447739,374.1470320144058,3.33442413036812,,0.0,-3.5565185546875,376.6972961425781
2022-07-01 11:50:00-04:00,375.79424438476565,377.47408829909773,374.11440047043357,3.359687828664164,,0.0,-3.5565185546875,375.3399963378906
2022-07-01 11:55:00-04:00,375.7677795410156,377.45494082817476,374.08061825385647,3.3743225743182848,,0.0,-3.5565185546875,375.3999938964844
2022-07-01 12:00:00-04:00,375.7507797241211,377.44915995565503,374.0523994925872,3.396760463067835,,0.0,-3.5565185546875,375.30999755859375
2022-07-01 12:05:00-04:00,375.78377532958984,377.4502088585939,374.1173418005858,3.3328670580081052,,0.0,-3.5565185546875,375.69000244140625
2022-07-01 12:10:00-04:00,375.83402557373046,377.40849635461973,374.2595547928412,3.1489415617785426,,0.0,-3.5565185546875,375.57000732421875
2022-07-01 12:15:00-04:00,375.9590301513672,377.35633183330685,374.5617284694275,2.7946033638793324,,0.0,-3.5565185546875,376.6200866699219
2022-07-01 12:20:00-04:00,376.0717498779297,377.4001722308515,374.7433275250078,2.656844705843696,,0.0,-3.5565185546875,376.93438720703125
2022-07-01 12:25:00-04:00,376.14454040527346,377.4694417855332,374.8196390250137,2.649802760519492,,0.0,-3.5565185546875,376.82000732421875
2022-07-01 12:30:00-04:00,376.2077209472656,377.4619459053763,374.95349598915493,2.508449916221366,,0.0,-3.5565185546875,376.4472961425781
2022-07-01 12:35:00-04:00,376.24172058105466,377.4422350380918,375.04120612401755,2.4010289140742316,,0.0,-3.5565185546875,376.0799865722656
2022-07-01 12:40:00-04:00,376.29422149658205,377.3666863062702,375.2217566868939,2.144929619376285,,0.0,-3.5565185546875,376.1000061035156
2022-07-01 12:45:00-04:00,376.2826324462891,377.35138772259114,375.21387716998703,2.1375105526041125,,0.0,-3.5565185546875,376.2582092285156
2022-07-01 12:50:00-04:00,376.2909683227539,377.36862639071273,375.21331025479503,2.155316135917701,,0.0,-3.5565185546875,376.6567077636719
2022-07-01 12:55:00-04:00,376.23046417236327,377.3048972844051,375.1560310603214,2.14886622408369,,0.0,-3.5565185546875,375.6700134277344
2022-07-01 13:00:00-04:00,376.18046875,377.27801700929336,375.0829204907066,2.1950965185867517,,0.0,-3.5565185546875,375.5799865722656
2022-07-01 13:05:00-04:00,376.1631881713867,377.2657087657751,375.0606675769983,2.2050411887768178,,0.0,-3.5565185546875,375.9198913574219
2022-07-01 13:10:00-04:00,376.12390899658203,377.17483893584307,375.072979057321,2.1018598785220775,,0.0,-3.5565185546875,376.10430908203125
2022-07-01 13:15:00-04:00,376.1004043579102,377.11465923993836,375.086149475882,2.0285097640563663,,0.0,-3.5565185546875,376.2799072265625
2022-07-01 13:20:00-04:00,376.0904037475586,377.09137539657803,375.08943209853913,2.0019432980388956,,0.0,-3.5565185546875,376.3299865722656
2022-07-01 13:25:00-04:00,376.09403839111326,377.10428338643015,375.08379339579636,2.0204899906337914,,0.0,-3.5565185546875,376.7699890136719
2022-07-01 13:30:00-04:00,376.1735382080078,377.1841628151806,375.162913600835,2.02124921434563,,0.0,-3.5565185546875,376.92999267578125
